"Year.size","Plot","wregion","type","Year.size.next","Age","Year.planted","Location.x","Row","Position","Pop","unique.ID","size","sizeNext","surv","fec1","fec2","fec3","flowering","n.germ.sam","PAR","N","sm.t1","wplot","habitat","light","Stage","Ph.ave","mat","mt.warm.month","mt.coldest","mt.apr","mt.may","days0may","days0april","days0","longdays0","gdd","mmp","mp.april","mp.may","mt.driest","n.droughts.gs","long.drought.gs","n.germ.1","n.germ.0","n.germ.surv.1","n.germ.surv.0"
2009,"PSB",1,"field",2010,1,2009,"CT",3,4,"1","6341",7.754837038,6.869131758,1,NA,NA,NA,0,NA,3.31076053054348,-1.25922139108379,-1.62572983649702,6,1,1.28112585730372,"continuous",-0.45023337316353,0.837332362103958,0.680470313786507,0.40751228361034,1.55741995558634,1.14991940364758,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.140818281158594,0.599116840185271,0.303413139738691,1.25065475164251,-0.455227750791984,-0.694703494788771,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"PSB",1,"field",2010,1,2009,"CT",1,4,"3","6143",8.620069233,NA,0,NA,NA,NA,NA,NA,1.80350458897534,-1.25922139108379,-1.62572983649702,6,1,1.28112585730372,"continuous",-0.45023337316353,0.837332362103958,0.680470313786507,0.40751228361034,1.55741995558634,1.14991940364758,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.140818281158594,0.599116840185271,0.303413139738691,1.25065475164251,-0.455227750791984,-0.694703494788771,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"RED",2,"field",2010,1,2009,"CT",4,1,"1","19411",8.091766083,8.631938704,1,NA,NA,NA,0,NA,0.680451142316721,1.13176932802641,-0.49725419911385,19,1,1.66211224055685,"continuous",1.27254310286764,0.44100263191496,0.15660051393961,-0.0131683008237745,1.42855287214462,0.892716967858054,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.311012974662267,-0.169121716499736,-2.47329937341614,-1.09389377277138,-0.893683796784096,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RED",2,"field",2010,1,2009,"CT",2,5,"1","19251",8.076201802,9.91502352,1,NA,NA,NA,0,NA,-0.147061923642259,1.13176932802641,-0.49725419911385,19,1,1.66211224055685,"continuous",1.27254310286764,0.44100263191496,0.15660051393961,-0.0131683008237745,1.42855287214462,0.892716967858054,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.311012974662267,-0.169121716499736,-2.47329937341614,-1.09389377277138,-0.893683796784096,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RED",2,"field",2010,1,2009,"CT",6,3,"1","19631",7.773102005,10.35507037,1,NA,NA,NA,0,NA,0.384910761617085,1.13176932802641,-0.49725419911385,19,1,1.66211224055685,"continuous",1.27254310286764,0.44100263191496,0.15660051393961,-0.0131683008237745,1.42855287214462,0.892716967858054,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.311012974662267,-0.169121716499736,-2.47329937341614,-1.09389377277138,-0.893683796784096,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RED",2,"field",2010,1,2009,"CT",3,6,"1","19361",8.690251872,10.71971348,1,NA,NA,NA,0,NA,0.266694609337231,1.13176932802641,-0.49725419911385,19,1,1.66211224055685,"continuous",1.27254310286764,0.44100263191496,0.15660051393961,-0.0131683008237745,1.42855287214462,0.892716967858054,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.311012974662267,-0.169121716499736,-2.47329937341614,-1.09389377277138,-0.893683796784096,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RED",2,"field",2010,1,2009,"CT",1,4,"1","19141",9.333419121,9.291312302,1,NA,NA,NA,0,NA,0.710005180386684,1.13176932802641,-0.49725419911385,19,1,1.66211224055685,"continuous",1.27254310286764,0.44100263191496,0.15660051393961,-0.0131683008237745,1.42855287214462,0.892716967858054,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.311012974662267,-0.169121716499736,-2.47329937341614,-1.09389377277138,-0.893683796784096,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RED",2,"field",2010,1,2009,"CT",5,6,"1","19561",8.406700948,8.79111358,1,NA,NA,NA,0,NA,0.17803249512734,1.13176932802641,-0.49725419911385,19,1,1.66211224055685,"continuous",1.27254310286764,0.44100263191496,0.15660051393961,-0.0131683008237745,1.42855287214462,0.892716967858054,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.311012974662267,-0.169121716499736,-2.47329937341614,-1.09389377277138,-0.893683796784096,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RED",2,"field",2010,1,2009,"CT",4,7,"1","19471",6.720915814,NA,0,NA,NA,NA,NA,NA,0.118924418987413,1.13176932802641,0.199622481046544,19,1,1.66211224055685,"continuous",1.27254310286764,0.44100263191496,0.15660051393961,-0.0131683008237745,1.42855287214462,0.892716967858054,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.311012974662267,-0.169121716499736,-2.47329937341614,-1.09389377277138,-0.893683796784096,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7A",2,"field",2010,1,2009,"CT",5,5,"1","20551",9.282783505,9.663035069,1,NA,NA,NA,0,NA,-0.501710380481821,-0.0313841280867848,-0.303987066714993,20,0,-0.36890128378477,"continuous",1.7105371221976,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7A",2,"field",2010,1,2009,"CT",3,3,"1","20331",7.393860287,6.869131758,1,NA,NA,NA,0,NA,-0.560818456621749,-0.0313841280867848,-0.303987066714993,20,0,-0.36890128378477,"continuous",1.7105371221976,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7A",2,"field",2010,1,2009,"CT",1,5,"1","20151",8.197451045,10.51361673,1,NA,NA,NA,0,NA,-0.501710380481821,-0.0313841280867848,-0.303987066714993,20,0,-0.36890128378477,"continuous",1.7105371221976,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7A",2,"field",2010,1,2009,"CT",4,1,"2","20412",9.018161232,8.197451045,1,NA,NA,NA,0,NA,-0.560818456621749,-0.0313841280867848,-0.303987066714993,20,0,-0.36890128378477,"continuous",1.7105371221976,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7A",2,"field",2010,1,2009,"CT",6,7,"3","20673",9.213211272,10.79735347,1,NA,NA,NA,0,NA,-0.560818456621749,-0.0313841280867848,-0.303987066714993,20,0,-0.36890128378477,"continuous",1.7105371221976,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7A",2,"field",2010,1,2009,"CT",6,2,"1","20621",7.161039583,7.085558927,1,NA,NA,NA,0,NA,-0.560818456621749,-0.0313841280867848,-0.303987066714993,20,0,-0.36890128378477,"continuous",1.7105371221976,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7A",2,"field",2010,1,2009,"CT",2,7,"1","20271",8.255426119,9.256976695,1,NA,NA,NA,0,NA,-0.501710380481821,-0.0313841280867848,-0.303987066714993,20,0,-0.36890128378477,"continuous",1.7105371221976,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7B",2,"field",2010,1,2009,"CT",3,3,"1","21331",8.746912886,8.24108914,1,NA,NA,NA,0,NA,-0.560818456621749,0.484931259188383,1.1222872055789,21,0,-0.321247968929681,"continuous",1.27254310286764,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7B",2,"field",2010,1,2009,"CT",4,5,"1","21451",7.879321656,6.953060156,1,NA,NA,NA,0,NA,-0.560818456621749,0.484931259188383,1.1222872055789,21,0,-0.321247968929681,"continuous",1.27254310286764,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7B",2,"field",2010,1,2009,"CT",6,7,"2","21672",7.602382308,8.471853288,1,NA,NA,NA,0,NA,-0.442602304341894,0.484931259188383,1.1222872055789,21,0,-0.321247968929681,"continuous",1.27254310286764,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7B",2,"field",2010,1,2009,"CT",5,6,"2","21562",9.350016726,10.01823306,1,NA,NA,NA,0,NA,-0.560818456621749,0.484931259188383,1.1222872055789,21,0,-0.321247968929681,"continuous",1.27254310286764,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7B",2,"field",2010,1,2009,"CT",2,4,"1","21241",8.735708374,7.660923072,1,NA,NA,NA,0,NA,-0.560818456621749,0.484931259188383,1.1222872055789,21,0,-0.321247968929681,"continuous",1.27254310286764,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7B",2,"field",2010,1,2009,"CT",1,2,"1","21121",8.091766083,7.773102005,1,NA,NA,NA,0,NA,-0.560818456621749,0.484931259188383,1.1222872055789,21,0,-0.321247968929681,"continuous",1.27254310286764,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"RT7B",2,"field",2010,1,2009,"CT",6,1,"2","21612",9.222041309,8.746912886,1,NA,NA,NA,0,NA,-0.560818456621749,0.484931259188383,1.1222872055789,21,0,-0.321247968929681,"continuous",1.27254310286764,0.4565095518983,0.197246410206852,0.00586415020666183,1.40631536926326,0.948905795949339,-0.310496176333942,-1.23584439513457,-0.522800753406911,-0.140818281158594,0.354283808434095,-0.0711070636137951,-2.29212790571846,-1.50430538217797,-0.889105055149562,0.12022960552127,-0.732211776830484,NA,NA,NA,NA
2009,"SMFC",1,"field",2010,1,2009,"CT",6,2,"1","7621",8.406700948,7.736403,1,NA,NA,NA,0,NA,-0.531264418551785,2.02117167267871,-0.64081079522689,7,0,-1.34765711550752,"continuous",-1.29702181053478,0.836507589168811,0.666022717975788,0.396496125905768,1.57407837048263,1.14912801223413,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.236654905927627,0.599970656988619,0.32785856772995,1.12400511223771,-0.505785715151329,-0.694647641750763,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"SMFC",1,"field",2010,1,2009,"CT",5,3,"1","7531",7.500837657,NA,0,NA,NA,NA,NA,NA,-0.531264418551785,2.02117167267871,-0.64081079522689,7,0,-1.34765711550752,"continuous",-1.29702181053478,0.836507589168811,0.666022717975788,0.396496125905768,1.57407837048263,1.14912801223413,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.236654905927627,0.599970656988619,0.32785856772995,1.12400511223771,-0.505785715151329,-0.694647641750763,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"SMFC",1,"field",2010,1,2009,"CT",1,3,"1","7131",7.826916911,8.167820874,1,NA,NA,NA,0,NA,-0.560818456621749,2.02117167267871,-0.64081079522689,7,0,-1.34765711550752,"continuous",-1.29702181053478,0.836507589168811,0.666022717975788,0.396496125905768,1.57407837048263,1.14912801223413,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.236654905927627,0.599970656988619,0.32785856772995,1.12400511223771,-0.505785715151329,-0.694647641750763,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"SMFC",1,"field",2010,1,2009,"CT",2,2,"1","7221",7.280835866,7.059752118,1,NA,NA,NA,0,NA,-0.531264418551785,2.02117167267871,-0.64081079522689,7,0,-1.34765711550752,"continuous",-1.29702181053478,0.836507589168811,0.666022717975788,0.396496125905768,1.57407837048263,1.14912801223413,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.236654905927627,0.599970656988619,0.32785856772995,1.12400511223771,-0.505785715151329,-0.694647641750763,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"SMFC",1,"field",2010,1,2009,"CT",3,1,"1","7311",8.643738148,NA,0,NA,NA,NA,NA,NA,-0.590372494691712,2.02117167267871,-0.64081079522689,7,0,-1.34765711550752,"continuous",-1.29702181053478,0.836507589168811,0.666022717975788,0.396496125905768,1.57407837048263,1.14912801223413,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.236654905927627,0.599970656988619,0.32785856772995,1.12400511223771,-0.505785715151329,-0.694647641750763,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"SMFC",1,"field",2010,1,2009,"CT",3,7,"1","7371",8.631938704,8.758054976,1,NA,NA,NA,0,NA,-0.531264418551785,2.02117167267871,-0.64081079522689,7,0,-1.34765711550752,"continuous",-1.29702181053478,0.836507589168811,0.666022717975788,0.396496125905768,1.57407837048263,1.14912801223413,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.236654905927627,0.599970656988619,0.32785856772995,1.12400511223771,-0.505785715151329,-0.694647641750763,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2009,"SMFC",1,"field",2010,1,2009,"CT",4,5,"2","7452",8.998553232,8.433017117,1,NA,NA,NA,0,NA,-0.531264418551785,2.02117167267871,-0.64081079522689,7,0,-1.34765711550752,"continuous",-1.29702181053478,0.836507589168811,0.666022717975788,0.396496125905768,1.57407837048263,1.14912801223413,-0.310496176333942,-1.23584439513457,-0.683358757870535,-0.236654905927627,0.599970656988619,0.32785856772995,1.12400511223771,-0.505785715151329,-0.694647641750763,-1.82841714764747,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"field",2011,1,2010,"ME",6,4,"1W","8641W",7.415718428,7.303957511,1,NA,NA,NA,0,NA,0.532680951966903,-0.536379849157287,1.11392468541698,8,1,1.602489024237,"continuous",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"field",2011,1,2010,"ME",3,1,"1W","8311W",7.458730838,NA,0,NA,NA,NA,NA,NA,0.562234990036867,-0.536379849157287,0.0655898664613205,8,1,1.602489024237,"continuous",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"field",2011,1,2010,"ME",5,2,"1W","8521W",7.458730838,NA,0,NA,NA,NA,NA,NA,0.17803249512734,-0.536379849157287,1.11392468541698,8,1,1.602489024237,"continuous",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"field",NA,1,2009,"ME",3,7,"1","8371",5.749900182,NA,NA,NA,NA,NA,0,NA,1.21242382757607,-0.536379849157287,-0.136272078790766,8,1,1.64132653539185,"continuous",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"field",NA,1,2009,"ME",3,1,"1","8311",6.196187285,NA,NA,64,NA,NA,1,NA,0.473572875826976,-0.536379849157287,-0.136272078790766,8,1,1.64132653539185,"continuous",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"germ",NA,NA,2010,"ME",NA,NA,NA,"8germ",NA,NA,NA,NA,0.093333333,0.571428571,NA,75,NA,NA,-0.136272078790766,8,1,1.64132653539185,"discrete",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,7,68,4,3
2010,"AFA",4,"field",NA,1,2009,"ME",1,3,"3","8133",4.363605821,NA,NA,NA,NA,NA,0,NA,1.00554556108632,-0.536379849157287,-0.136272078790766,8,1,1.64132653539185,"continuous",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"field",2011,1,2010,"ME",3,7,"1W","8371W",7.161039583,NA,0,NA,NA,NA,NA,NA,1.33063997985592,-0.536379849157287,1.11392468541698,8,1,1.602489024237,"continuous",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"field",NA,1,2009,"ME",5,2,"1","8521",7.562380974,NA,NA,64,NA,NA,1,NA,0.91688344687643,-0.536379849157287,-0.136272078790766,8,1,1.64132653539185,"continuous",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"field",NA,1,2009,"ME",2,5,"2","8252",6.45824381,NA,NA,NA,NA,NA,0,NA,0.975991523016356,-0.536379849157287,-0.136272078790766,8,1,1.64132653539185,"continuous",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"field",2011,1,2010,"ME",4,6,"6B","8466B",9.008381262,NA,0,NA,NA,NA,NA,NA,1.36019401792588,-0.536379849157287,1.11392468541698,8,1,1.602489024237,"continuous",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"field",NA,1,2009,"ME",4,6,"1","8461",6.811156684,NA,NA,64,NA,NA,1,NA,0.975991523016356,-0.536379849157287,-0.136272078790766,8,1,1.64132653539185,"continuous",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"field",2011,1,2010,"ME",2,5,"1B","8251B",9.094725605,7.185579768,1,NA,NA,NA,0,NA,0.975991523016356,-0.536379849157287,1.11392468541698,8,1,1.602489024237,"continuous",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"field",2011,1,2010,"ME",1,3,"1W","8131W",7.602382308,NA,0,NA,NA,NA,NA,NA,1.00554556108632,-0.536379849157287,1.11392468541698,8,1,1.602489024237,"continuous",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFA",4,"field",NA,1,2009,"ME",6,4,"1","8641",8.406700948,NA,NA,176,NA,NA,1,NA,0.828221332666539,-0.536379849157287,-0.136272078790766,8,1,1.64132653539185,"continuous",0.0169602474550917,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFB",4,"field",2011,1,2010,"ME",1,6,"1W","9161W",7.913510523,NA,0,NA,NA,NA,NA,NA,-0.531264418551785,-0.161906809649648,-0.473560391988396,9,0,-0.27763416641466,"continuous",-0.391834170586202,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFB",4,"field",NA,1,2009,"ME",5,1,"1","9511",5.699264566,NA,NA,NA,NA,NA,0,NA,-0.531264418551785,-0.161906809649648,-0.441039480015285,9,0,0.0571990988288651,"continuous",-0.391834170586202,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFB",4,"field",2011,1,2010,"ME",5,1,"1W","9511W",8.339354517,NA,0,NA,NA,NA,NA,NA,-0.531264418551785,-0.161906809649648,-0.473560391988396,9,0,-0.27763416641466,"continuous",-0.391834170586202,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFB",4,"field",2011,1,2010,"ME",2,5,"2B","9252B",9.812764827,NA,0,NA,NA,NA,NA,NA,-0.531264418551785,-0.161906809649648,-0.473560391988396,9,0,-0.27763416641466,"continuous",-0.391834170586202,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFB",4,"field",2011,1,2010,"ME",3,3,"7B","9337B",9.213211272,NA,0,NA,NA,NA,NA,NA,-0.560818456621749,-0.161906809649648,-0.473560391988396,9,0,-0.27763416641466,"continuous",-0.391834170586202,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
2010,"AFB",4,"field",2011,1,2010,"ME",6,5,"1W","9651W",8.076201802,NA,0,NA,NA,NA,NA,NA,-0.560818456621749,-0.161906809649648,-0.473560391988396,9,0,-0.27763416641466,"continuous",-0.391834170586202,-0.181993700228349,0.154770351395543,0.254908630944049,0.412781766722954,0.417288104523028,-0.310496176333942,-1.23584439513457,-0.121405742247852,-1.19502115361796,-0.124583452952006,-2.78106228790012,-1.70942592090005,-4.33257732048999,-1.21210254757769,2.06887635869001,-0.732211776830484,NA,NA,NA,NA
